0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
419.7097222222222,417.3041666666667,421.8902777777778,414.96527777777777,419.9611111111111,415.9916666666667,453.1875,420.0111111111111,441.6486111111111,415.33194444444445,438.46527777777777,413.39166666666665,437.9763888888889,414.30277777777775,445.8578913451354,417.80565316036433,439.502897699587,430.3105154271907,439.55478332554827,428.72888026298193
417.5785827636719,419.5673828125,421.432861328125,420.717041015625,423.47198486328125,423.6893310546875,430.66497802734375,426.3291015625,432.4425964355469,424.4481506347656,434.699951171875,422.0628967285156,433.92840576171875,422.2070007324219,437.3910217285156,424.4871520996094,438.3479919433594,426.6775817871094,439.8839111328125,425.20526123046875
453.1875,420.0111111111111,441.6486111111111,415.33194444444445,438.46527777777777,413.39166666666665,437.9763888888889,414.30277777777775,447.2027777777778,411.5027777777778,450.8722222222222,414.56388888888887,451.7972222222222,409.2277777777778,443.07020995969725,425.76629748569763,427.6348638504718,414.78012717154525,425.8956756825572,416.697333722545
447.3638000488281,422.0157470703125,438.5986633300781,420.223388671875,437.05401611328125,419.11279296875,436.33538818359375,421.72265625,440.28375244140625,421.61279296875,441.86456298828125,420.047119140625,441.12371826171875,416.9265441894531,438.3937072753906,416.34185791015625,433.85394287109375,412.6166687011719,428.88983154296875,413.1328125
437.9763888888889,414.30277777777775,447.2027777777778,411.5027777777778,450.8722222222222,414.56388888888887,451.7972222222222,409.2277777777778,430.45000000000005,421.5083333333333,431.52465753424656,415.0486111111111,443.46666666666664,413.1736111111111,451.30332002011403,423.3655018900855,425.97204219447696,424.0417013280141,410.50171561103934,413.6188550838425
435.3145751953125,421.2261657714844,440.9864196777344,422.0337219238281,442.6221618652344,421.4013366699219,437.944580078125,416.9696350097656,432.9320983886719,420.0126953125,430.70220947265625,420.67095947265625,432.1819152832031,421.9703674316406,435.8690490722656,425.507568359375,433.5519714355469,420.944091796875,429.32281494140625,421.1422119140625
451.7972222222222,409.2277777777778,430.45000000000005,421.5083333333333,431.52465753424656,415.0486111111111,443.46666666666664,413.1736111111111,423.4194444444445,414.68055555555554,433.93611111111113,411.6611111111111,435.17499999999995,413.3180555555556,431.00097917719637,413.2566997868418,440.10893184664525,413.25500922845026,436.529194952741,428.7279445016136
435.06591796875,414.0467529296875,426.3678283691406,419.6947021484375,426.16949462890625,420.6190490722656,430.3299865722656,418.50726318359375,425.01214599609375,419.1211242675781,429.4763488769531,419.4229431152344,430.1972961425781,420.5505065917969,428.9801025390625,419.53125,431.18756103515625,420.1004333496094,434.71368408203125,419.9158935546875
443.46666666666664,413.1736111111111,423.4194444444445,414.68055555555554,433.93611111111113,411.6611111111111,435.17499999999995,413.3180555555556,439.87361111111113,413.91805555555555,445.41805555555555,409.84027777777777,445.53333333333336,413.3305555555555,438.0063845868739,423.57612119026686,437.5395654875668,414.3361788062115,426.3076980480289,412.0187642839983
442.58489990234375,410.8890075683594,431.13720703125,415.00225830078125,431.00872802734375,416.2962646484375,433.31976318359375,418.45574951171875,433.50732421875,420.34967041015625,436.33203125,418.7652282714844,437.32000732421875,418.1398620605469,436.0172119140625,418.525390625,435.7757263183594,414.6985778808594,432.1614990234375,412.4020690917969
435.17499999999995,413.3180555555556,439.87361111111113,413.91805555555555,445.41805555555555,409.84027777777777,445.53333333333336,413.3305555555555,436.5263888888889,414.7972222222222,440.7083333333333,413.6027777777778,438.8347222222222,411.69722222222225,425.1460232607039,424.76030581287074,445.45930854971766,429.27777015616687,445.4596055129716,431.4690647706474
440.6564636230469,418.5350341796875,437.4402160644531,418.46954345703125,437.43585205078125,417.1840515136719,438.3511657714844,417.88720703125,437.35455322265625,418.8677062988281,436.07366943359375,417.8104553222656,434.6559753417969,418.9548645019531,432.8620910644531,420.8900451660156,436.66107177734375,420.6959228515625,434.191162109375,421.7159118652344
445.53333333333336,413.3305555555555,436.5263888888889,414.7972222222222,440.7083333333333,413.6027777777778,438.8347222222222,411.69722222222225,431.1722222222222,412.8888888888889,420.975,412.4166666666667,420.5138888888889,412.0597222222222,426.03533182579724,420.583378755593,429.17571222899517,412.29355456980306,426.0967800620111,422.21005431453676
432.3998107910156,415.29248046875,429.5259094238281,418.4360046386719,429.4295349121094,417.8603210449219,428.06341552734375,416.7471618652344,426.0589294433594,416.0861511230469,423.65582275390625,415.6667175292969,422.3797912597656,417.5314025878906,424.3700256347656,421.29071044921875,426.019775390625,421.1709899902344,425.5000915527344,421.8970947265625
438.8347222222222,411.69722222222225,431.1722222222222,412.8888888888889,420.975,412.4166666666667,420.5138888888889,412.0597222222222,435.15277777777777,410.34166666666664,444.44166666666666,409.07916666666665,419.0625,412.6819444444444,422.1178410087372,424.32168512826877,423.32847231897887,420.9763212131887,422.7122962568156,426.75194245697634
426.0564880371094,413.5208740234375,421.1107177734375,414.28802490234375,419.25262451171875,416.0641174316406,420.5873107910156,418.048583984375,423.9336853027344,420.35992431640625,426.7217102050781,418.78338623046875,423.947265625,418.123779296875,424.6476135253906,419.92681884765625,424.1358947753906,415.4949645996094,420.8747253417969,419.53228759765625
420.5138888888889,412.0597222222222,435.15277777777777,410.34166666666664,444.44166666666666,409.07916666666665,419.0625,412.6819444444444,427.5444444444444,414.34166666666664,426.7388888888889,416.52777777777777,422.9486111111111,409.47083333333336,424.72716329747016,424.5771112584146,427.12718138333304,418.122830689695,428.67277875130884,409.2465302031681
