0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
419.7097222222222,417.3041666666667,421.8902777777778,414.96527777777777,419.9611111111111,415.9916666666667,453.1875,420.0111111111111,441.6486111111111,415.33194444444445,438.46527777777777,413.39166666666665,437.9763888888889,414.30277777777775,433.3544921875,404.9759826660156,434.03314208984375,406.020751953125,433.3187255859375,418.69964599609375
417.58575439453125,418.9543762207031,420.4656982421875,419.77618408203125,422.1361389160156,422.2990417480469,428.99908447265625,424.8600769042969,431.4890441894531,423.64739990234375,433.8029479980469,420.13470458984375,432.01312255859375,418.7794494628906,432.5572814941406,416.43682861328125,432.02239990234375,417.6732482910156,433.84832763671875,415.78692626953125
453.1875,420.0111111111111,441.6486111111111,415.33194444444445,438.46527777777777,413.39166666666665,437.9763888888889,414.30277777777775,447.2027777777778,411.5027777777778,450.8722222222222,414.56388888888887,451.7972222222222,409.2277777777778,458.3400573730469,408.85211181640625,463.0992431640625,409.68408203125,467.072021484375,402.84881591796875
448.2434387207031,421.58258056640625,440.3251953125,418.6380310058594,439.394287109375,417.5274658203125,440.42510986328125,418.9341735839844,443.6672668457031,419.18951416015625,446.6040344238281,417.8296813964844,446.74578857421875,414.9762268066406,447.7419738769531,413.97113037109375,448.9854736328125,413.287109375,448.60687255859375,408.0389404296875
437.9763888888889,414.30277777777775,447.2027777777778,411.5027777777778,450.8722222222222,414.56388888888887,451.7972222222222,409.2277777777778,430.45000000000005,421.5083333333333,431.52465753424656,415.0486111111111,443.46666666666664,413.1736111111111,435.7239685058594,419.54998779296875,438.621826171875,414.94580078125,435.8476867675781,405.0767822265625
435.36029052734375,420.9378662109375,439.953369140625,420.939453125,440.8865661621094,420.942138671875,439.5021057128906,417.110107421875,434.6454162597656,418.5054016113281,430.68212890625,419.34722900390625,432.405029296875,420.154052734375,432.385986328125,423.1407165527344,435.97802734375,420.49755859375,433.36663818359375,417.1321716308594
451.7972222222222,409.2277777777778,430.45000000000005,421.5083333333333,431.52465753424656,415.0486111111111,443.46666666666664,413.1736111111111,423.4194444444445,414.68055555555554,433.93611111111113,411.6611111111111,435.17499999999995,413.3180555555556,423.2125549316406,409.0408020019531,431.2105712890625,410.4095764160156,428.8740234375,410.4966735839844
435.3926086425781,413.7574157714844,425.79150390625,419.26776123046875,425.6376953125,420.4497375488281,429.4654846191406,417.3064270019531,423.42132568359375,418.2121276855469,428.17279052734375,418.268798828125,428.57269287109375,418.68890380859375,426.3259582519531,416.8233337402344,427.7666015625,416.9821472167969,431.2736511230469,414.270263671875
443.46666666666664,413.1736111111111,423.4194444444445,414.68055555555554,433.93611111111113,411.6611111111111,435.17499999999995,413.3180555555556,439.87361111111113,413.91805555555555,445.41805555555555,409.84027777777777,445.53333333333336,413.3305555555555,449.1702575683594,411.44256591796875,453.56024169921875,406.3675231933594,464.7657775878906,407.2374267578125
442.96893310546875,409.9210205078125,432.64453125,413.44488525390625,433.0296936035156,414.1726989746094,436.26641845703125,417.11572265625,435.72802734375,418.6695861816406,439.3714904785156,417.1343688964844,441.1159362792969,416.9891662597656,441.5711975097656,416.7457580566406,444.4227600097656,413.9997863769531,444.2181091308594,412.32275390625
435.17499999999995,413.3180555555556,439.87361111111113,413.91805555555555,445.41805555555555,409.84027777777777,445.53333333333336,413.3305555555555,436.5263888888889,414.7972222222222,440.7083333333333,413.6027777777778,438.8347222222222,411.69722222222225,441.5307922363281,412.1353454589844,438.08154296875,414.0252990722656,440.710205078125,410.09686279296875
440.5970764160156,418.37945556640625,438.0519104003906,418.3443298339844,438.9898376464844,416.2995300292969,438.79046630859375,416.49908447265625,437.522216796875,416.468505859375,436.5910949707031,416.1980895996094,434.1551208496094,417.5613708496094,434.6846008300781,417.85369873046875,435.0283508300781,417.3305358886719,433.0508117675781,413.8771667480469
445.53333333333336,413.3305555555555,436.5263888888889,414.7972222222222,440.7083333333333,413.6027777777778,438.8347222222222,411.69722222222225,431.1722222222222,412.8888888888889,420.975,412.4166666666667,420.5138888888889,412.0597222222222,419.4750061035156,410.89910888671875,416.69000244140625,410.0577697753906,412.139404296875,407.46661376953125
436.98321533203125,414.02874755859375,432.579833984375,416.2031555175781,430.6453552246094,415.1481018066406,429.3887023925781,414.37017822265625,427.28033447265625,413.86395263671875,424.0566711425781,413.4926452636719,421.566650390625,413.926025390625,420.837646484375,414.4701232910156,419.89190673828125,414.6273498535156,418.271728515625,414.0679931640625
438.8347222222222,411.69722222222225,431.1722222222222,412.8888888888889,420.975,412.4166666666667,420.5138888888889,412.0597222222222,435.15277777777777,410.34166666666664,444.44166666666666,409.07916666666665,419.0625,412.6819444444444,379.2735900878906,421.16644287109375,384.6885986328125,421.8740234375,463.51751708984375,391.84039306640625
422.9751281738281,413.2868347167969,417.318115234375,414.61383056640625,416.42340087890625,416.9102478027344,417.40325927734375,418.4371643066406,419.14471435546875,418.4307556152344,419.548095703125,415.7624206542969,418.8465270996094,415.8833312988281,414.1578674316406,415.0647888183594,410.8633728027344,412.7254638671875,417.138427734375,409.0466613769531
420.5138888888889,412.0597222222222,435.15277777777777,410.34166666666664,444.44166666666666,409.07916666666665,419.0625,412.6819444444444,427.5444444444444,414.34166666666664,426.7388888888889,416.52777777777777,422.9486111111111,409.47083333333336,421.2391052246094,412.68560791015625,415.97607421875,410.7413330078125,417.2275695800781,409.46136474609375
424.1526184082031,416.0084228515625,426.4649658203125,418.3822021484375,426.2476501464844,416.703125,422.1513366699219,417.5558166503906,422.9343566894531,417.10650634765625,421.4107971191406,416.09869384765625,420.4369812011719,414.813720703125,419.0743713378906,413.87445068359375,417.52545166015625,412.6629333496094,416.76409912109375,410.3403015136719
419.0625,412.6819444444444,427.5444444444444,414.34166666666664,426.7388888888889,416.52777777777777,422.9486111111111,409.47083333333336,431.6652777777778,412.21944444444443,444.09722222222223,415.3041666666667,452.7652777777778,414.7388888888889,454.2109069824219,413.2840270996094,463.4056091308594,418.0518493652344,474.5179443359375,425.0345458984375
422.2272033691406,415.04864501953125,427.7491760253906,417.95465087890625,429.65399169921875,417.63623046875,430.5535583496094,417.8812561035156,432.49713134765625,416.8077697753906,433.19830322265625,418.23553466796875,441.07818603515625,417.7301330566406,444.65966796875,417.63970947265625,452.96746826171875,425.2273864746094,457.7991943359375,434.4696350097656
422.9486111111111,409.47083333333336,431.6652777777778,412.21944444444443,444.09722222222223,415.3041666666667,452.7652777777778,414.7388888888889,451.78472222222223,416.9597222222222,418.6,412.46666666666664,419.61249999999995,413.7902777777778,414.204345703125,410.9898376464844,388.38238525390625,383.8084411621094,377.787841796875,367.970947265625
428.30010986328125,419.65887451171875,431.3075256347656,421.84686279296875,434.10198974609375,422.8993225097656,435.150634765625,424.013671875,434.61474609375,419.7113952636719,423.6620788574219,410.8473205566406,415.3581848144531,408.9187316894531,412.0433654785156,404.0505676269531,403.8240966796875,400.5105895996094,400.81060791015625,396.5188293457031
452.7652777777778,414.7388888888889,451.78472222222223,416.9597222222222,418.6,412.46666666666664,419.61249999999995,413.7902777777778,434.19722222222225,407.0263888888889,446.0083333333333,413.2944444444445,458.0986111111111,417.56666666666666,461.9781799316406,416.63079833984375,472.149658203125,415.9395446777344,489.34661865234375,414.69146728515625
442.251953125,419.0299377441406,439.204345703125,415.5250549316406,428.2001953125,414.3289794921875,429.20391845703125,416.1259765625,431.7311096191406,419.0066223144531,436.3466491699219,421.5203552246094,445.15435791015625,423.5085144042969,450.5203552246094,424.10308837890625,455.87823486328125,426.8490295410156,459.27166748046875,434.72210693359375
419.61249999999995,413.7902777777778,434.19722222222225,407.0263888888889,446.0083333333333,413.2944444444445,458.0986111111111,417.56666666666666,425.2097222222222,408.7027777777778,425.80277777777775,418.0708333333333,444.82222222222225,407.2111111111111,432.6800842285156,396.9559020996094,433.7869567871094,402.9337463378906,436.45050048828125,397.85546875
420.8800048828125,419.09259033203125,427.9568786621094,417.7108154296875,434.5199279785156,419.4130859375,437.0569152832031,417.4667663574219,433.759033203125,415.9410095214844,431.1804504394531,418.77630615234375,430.4573669433594,416.72552490234375,427.615234375,412.2108459472656,424.88055419921875,409.8810119628906,427.4211730957031,398.0234680175781
458.0986111111111,417.56666666666666,425.2097222222222,408.7027777777778,425.80277777777775,418.0708333333333,444.82222222222225,407.2111111111111,451.62083333333334,410.32916666666665,430.0541666666667,425.59166666666664,443.2986111111111,417.0472222222222,445.5025939941406,422.4266662597656,447.0172424316406,429.4163513183594,454.1226806640625,432.2900390625
450.1037902832031,417.5137023925781,431.1138610839844,419.17816162109375,431.0045471191406,422.6353454589844,435.1637268066406,421.1147155761719,436.47857666015625,419.55706787109375,432.5870056152344,423.45306396484375,436.1575012207031,423.2572937011719,435.4825439453125,427.5838928222656,435.6148376464844,432.5605773925781,445.59051513671875,429.09429931640625
444.82222222222225,407.2111111111111,451.62083333333334,410.32916666666665,430.0541666666667,425.59166666666664,443.2986111111111,417.0472222222222,427.65416666666664,405.3013888888889,441.21805555555557,416.35,457.6652777777778,416.96805555555557,455.5674743652344,411.41107177734375,461.898681640625,406.0618591308594,476.374267578125,405.50146484375
442.33306884765625,414.4288330078125,443.3144836425781,416.9233703613281,440.11566162109375,421.35302734375,438.814453125,418.5754089355469,434.00054931640625,420.6579284667969,436.0915222167969,423.13330078125,443.2497253417969,422.48614501953125,441.719970703125,418.794677734375,441.5108642578125,417.3631286621094,451.68780517578125,429.89306640625
443.2986111111111,417.0472222222222,427.65416666666664,405.3013888888889,441.21805555555557,416.35,457.6652777777778,416.96805555555557,435.5,411.5513888888889,421.1625,405.0597222222222,427.3013888888889,409.59583333333336,429.128173828125,412.4917907714844,424.53106689453125,409.875732421875,416.2725830078125,409.4295959472656
435.659423828125,418.62969970703125,427.01318359375,416.8560791015625,428.4207458496094,419.225341796875,432.69927978515625,419.5985412597656,427.6077575683594,415.253662109375,423.7972717285156,413.65484619140625,426.0569152832031,417.954833984375,427.7383117675781,418.1521911621094,427.5892333984375,415.9331970214844,422.8255615234375,409.01934814453125
457.6652777777778,416.96805555555557,435.5,411.5513888888889,421.1625,405.0597222222222,427.3013888888889,409.59583333333336,458.5680555555556,410.6333333333333,445.6013888888889,409.2111111111111,452.4527777777778,408.3888888888889,453.7900695800781,405.385498046875,455.26544189453125,390.3910827636719,464.34613037109375,389.0194091796875
449.98394775390625,413.51751708984375,431.0210876464844,411.03167724609375,428.2992248535156,411.5288391113281,432.1684875488281,417.4632263183594,438.66607666015625,416.1158752441406,440.55615234375,414.638671875,443.83673095703125,413.5107116699219,446.4111328125,413.83660888671875,445.4742126464844,407.47607421875,447.40020751953125,402.31402587890625
427.3013888888889,409.59583333333336,458.5680555555556,410.6333333333333,445.6013888888889,409.2111111111111,452.4527777777778,408.3888888888889,440.43611111111113,406.57916666666665,449.1361111111111,408.8152777777778,457.7277777777778,413.3611111111111,458.1727600097656,411.7808532714844,460.116455078125,411.6668395996094,458.38067626953125,409.5560607910156
433.37689208984375,420.377197265625,448.413818359375,416.6392822265625,448.6787109375,415.7285461425781,448.5536804199219,412.9958801269531,448.1748352050781,412.5751037597656,447.3642883300781,411.55084228515625,448.7753601074219,412.5699157714844,449.115966796875,413.02459716796875,448.5860595703125,411.2590026855469,444.62567138671875,414.94708251953125
452.4527777777778,408.3888888888889,440.43611111111113,406.57916666666665,449.1361111111111,408.8152777777778,457.7277777777778,413.3611111111111,452.9430555555556,410.77777777777777,426.55555555555554,409.2861111111111,415.43333333333334,405.37361111111113,422.0254821777344,402.5697326660156,428.255859375,399.8429260253906,419.41473388671875,401.68353271484375
447.43548583984375,414.831298828125,443.0075988769531,415.8834228515625,443.61712646484375,416.8692932128906,442.8639831542969,416.2556457519531,438.79083251953125,411.34710693359375,430.3870544433594,407.25299072265625,423.26458740234375,407.9150390625,422.2202453613281,408.2362365722656,420.10064697265625,407.8470764160156,417.19549560546875,404.1385498046875
457.7277777777778,413.3611111111111,452.9430555555556,410.77777777777777,426.55555555555554,409.2861111111111,415.43333333333334,405.37361111111113,417.1611111111111,406.8152777777778,416.4194444444445,412.05833333333334,415.9791666666667,409.06666666666666,412.1529541015625,408.57843017578125,410.4655456542969,409.827880859375,414.62451171875,406.26202392578125
443.975830078125,414.7596130371094,431.3812255859375,412.1481628417969,422.46246337890625,410.3105163574219,416.52667236328125,410.4689025878906,416.3825378417969,410.473388671875,415.1565246582031,411.57244873046875,413.7533264160156,410.41741943359375,413.1283264160156,410.08917236328125,413.10382080078125,412.0938415527344,415.819091796875,411.18280029296875
