0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
419.7097222222222,417.3041666666667,421.8902777777778,414.96527777777777,419.9611111111111,415.9916666666667,453.1875,420.0111111111111,441.6486111111111,415.33194444444445,438.46527777777777,413.39166666666665,437.9763888888889,414.30277777777775,426.3541259765625,426.64617919921875,426.938232421875,427.2302551269531,427.5223388671875,427.81439208984375
417.53173828125,418.5554504394531,420.8011474609375,420.17486572265625,422.6565856933594,423.0315246582031,429.0681457519531,426.3110046386719,431.1593933105469,425.1033020019531,431.9151916503906,422.5732727050781,430.2194519042969,421.78857421875,430.6363830566406,423.90313720703125,431.77001953125,426.4312438964844,432.4649658203125,427.1650695800781
453.1875,420.0111111111111,441.6486111111111,415.33194444444445,438.46527777777777,413.39166666666665,437.9763888888889,414.30277777777775,447.2027777777778,411.5027777777778,450.8722222222222,414.56388888888887,451.7972222222222,409.2277777777778,430.05419921875,429.7532653808594,429.4523010253906,429.1513671875,428.8504333496094,428.5494689941406
447.664794921875,421.5035400390625,437.52197265625,420.1444091796875,437.15032958984375,420.2695617675781,435.5045471191406,421.63671875,438.69134521484375,422.4148864746094,441.51861572265625,421.21624755859375,439.9461975097656,417.06976318359375,435.4911193847656,417.9659729003906,434.0041198730469,418.6908874511719,431.01422119140625,419.326171875
437.9763888888889,414.30277777777775,447.2027777777778,411.5027777777778,450.8722222222222,414.56388888888887,451.7972222222222,409.2277777777778,430.45000000000005,421.5083333333333,431.52465753424656,415.0486111111111,443.46666666666664,413.1736111111111,425.0127868652344,424.7002258300781,424.38763427734375,424.0750732421875,423.76251220703125,423.449951171875
435.36669921875,420.7845153808594,439.2365417480469,420.523681640625,439.03204345703125,421.205810546875,437.87542724609375,418.6376037597656,433.2195739746094,419.9385681152344,429.35675048828125,420.2372131347656,431.1712951660156,419.01861572265625,429.2022399902344,422.1078186035156,432.30938720703125,421.2262878417969,428.96044921875,420.9205017089844
451.7972222222222,409.2277777777778,430.45000000000005,421.5083333333333,431.52465753424656,415.0486111111111,443.46666666666664,413.1736111111111,423.4194444444445,414.68055555555554,433.93611111111113,411.6611111111111,435.17499999999995,413.3180555555556,424.3215026855469,424.408447265625,424.4735412597656,424.52166748046875,424.55657958984375,424.5811462402344
434.4832763671875,413.971435546875,425.7525939941406,420.1271667480469,425.26397705078125,421.2642517089844,428.9233703613281,418.95184326171875,424.0731506347656,420.12579345703125,427.4898986816406,420.3963317871094,428.2605285644531,421.20611572265625,427.1026916503906,420.96661376953125,428.12066650390625,422.0060729980469,430.65740966796875,421.0626220703125
443.46666666666664,413.1736111111111,423.4194444444445,414.68055555555554,433.93611111111113,411.6611111111111,435.17499999999995,413.3180555555556,439.87361111111113,413.91805555555555,445.41805555555555,409.84027777777777,445.53333333333336,413.3305555555555,427.75958251953125,427.7813720703125,427.80316162109375,427.824951171875,427.84674072265625,427.8685302734375
442.5462951660156,411.35009765625,430.1624755859375,415.6034240722656,429.6199645996094,417.290771484375,432.3117370605469,419.61676025390625,432.65924072265625,421.1357421875,434.4793395996094,419.4142761230469,435.3070373535156,418.84295654296875,433.0163879394531,420.16729736328125,432.7486267089844,419.109130859375,432.03662109375,418.7286682128906
435.17499999999995,413.3180555555556,439.87361111111113,413.91805555555555,445.41805555555555,409.84027777777777,445.53333333333336,413.3305555555555,436.5263888888889,414.7972222222222,440.7083333333333,413.6027777777778,438.8347222222222,411.69722222222225,425.7834167480469,425.5870666503906,425.3907165527344,425.1943664550781,424.9980163574219,424.80169677734375
440.58221435546875,418.7004699707031,437.3273620605469,418.83868408203125,437.0171813964844,417.493896484375,436.5627746582031,417.6115417480469,435.4742126464844,418.404052734375,433.8942565917969,417.5804138183594,432.4267883300781,417.6591796875,430.6866760253906,419.735107421875,431.2117919921875,418.5281677246094,429.0467529296875,418.4360046386719
445.53333333333336,413.3305555555555,436.5263888888889,414.7972222222222,440.7083333333333,413.6027777777778,438.8347222222222,411.69722222222225,431.1722222222222,412.8888888888889,420.975,412.4166666666667,420.5138888888889,412.0597222222222,419.57373046875,418.86669921875,418.1596374511719,417.4526062011719,416.7455749511719,416.03851318359375
434.6087341308594,414.7366638183594,430.733642578125,417.23297119140625,429.744384765625,416.50537109375,428.4856262207031,415.8473815917969,426.29144287109375,415.2511291503906,423.4039001464844,414.6239318847656,421.6229553222656,415.6208190917969,422.1334228515625,418.29132080078125,422.49029541015625,419.0784912109375,421.92938232421875,418.78961181640625
438.8347222222222,411.69722222222225,431.1722222222222,412.8888888888889,420.975,412.4166666666667,420.5138888888889,412.0597222222222,435.15277777777777,410.34166666666664,444.44166666666666,409.07916666666665,419.0625,412.6819444444444,420.67401123046875,420.74359130859375,420.7982177734375,420.8411865234375,420.875,420.9016418457031
426.0356140136719,413.4791259765625,420.97021484375,414.1755676269531,419.1310119628906,415.8995666503906,420.33349609375,417.93927001953125,423.8899841308594,420.17486572265625,426.2931213378906,418.4714050292969,423.6020202636719,417.4521179199219,423.7346496582031,418.5152893066406,422.9395446777344,414.68701171875,418.76800537109375,415.9124755859375
420.5138888888889,412.0597222222222,435.15277777777777,410.34166666666664,444.44166666666666,409.07916666666665,419.0625,412.6819444444444,427.5444444444444,414.34166666666664,426.7388888888889,416.52777777777777,422.9486111111111,409.47083333333336,418.3150939941406,418.1193542480469,417.9236145019531,417.7278747558594,417.5321350097656,417.33642578125
424.1761474609375,415.9725341796875,426.3109130859375,418.507568359375,426.3636169433594,416.8924560546875,422.1845397949219,418.040771484375,423.26593017578125,417.5911560058594,421.5174255371094,416.5568542480469,420.96826171875,415.5809020996094,419.5234680175781,415.1781311035156,418.71234130859375,414.2403564453125,417.4609375,412.79473876953125
419.0625,412.6819444444444,427.5444444444444,414.34166666666664,426.7388888888889,416.52777777777777,422.9486111111111,409.47083333333336,431.6652777777778,412.21944444444443,444.09722222222223,415.3041666666667,452.7652777777778,414.7388888888889,426.7248229980469,427.2107238769531,427.6966247558594,428.1825256347656,428.6684265136719,429.15435791015625
422.5918273925781,415.06317138671875,429.0093994140625,418.174072265625,429.19647216796875,419.0580749511719,428.4512634277344,419.3807067871094,428.77294921875,418.56634521484375,430.1036071777344,418.86981201171875,434.2023010253906,418.86651611328125,430.3931579589844,420.3389587402344,429.49334716796875,425.2521667480469,427.93988037109375,429.2657165527344
422.9486111111111,409.47083333333336,431.6652777777778,412.21944444444443,444.09722222222223,415.3041666666667,452.7652777777778,414.7388888888889,451.78472222222223,416.9597222222222,418.6,412.46666666666664,419.61249999999995,413.7902777777778,421.6313781738281,421.4117126464844,421.1920471191406,420.9723815917969,420.752685546875,420.53302001953125
428.7344665527344,420.9161071777344,431.7192687988281,423.58551025390625,435.1559143066406,425.1519775390625,436.3142395019531,424.2285461425781,433.5902404785156,419.2259216308594,424.83367919921875,415.4190368652344,420.6249694824219,416.3666687011719,420.6192932128906,417.4930725097656,421.71185302734375,419.7811279296875,423.44610595703125,423.21160888671875
452.7652777777778,414.7388888888889,451.78472222222223,416.9597222222222,418.6,412.46666666666664,419.61249999999995,413.7902777777778,434.19722222222225,407.0263888888889,446.0083333333333,413.2944444444445,458.0986111111111,417.56666666666666,429.07781982421875,429.31097412109375,429.51470947265625,429.6951599121094,429.8569030761719,430.0035400390625
440.8837890625,419.3241271972656,435.12646484375,416.56927490234375,423.22503662109375,417.5840148925781,423.4732971191406,420.6527404785156,427.0666198730469,419.87481689453125,433.17578125,422.3137512207031,438.2212219238281,424.5094299316406,434.6506652832031,425.4403381347656,430.8687744140625,425.2452697753906,430.72198486328125,424.9635009765625
419.61249999999995,413.7902777777778,434.19722222222225,407.0263888888889,446.0083333333333,413.2944444444445,458.0986111111111,417.56666666666666,425.2097222222222,408.7027777777778,425.80277777777775,418.0708333333333,444.82222222222225,407.2111111111111,423.27899169921875,423.25164794921875,423.22430419921875,423.19696044921875,423.16961669921875,423.14227294921875
420.86126708984375,419.677978515625,426.8597412109375,418.4939270019531,432.97076416015625,420.6016845703125,435.6511535644531,420.14117431640625,431.4636535644531,419.38507080078125,429.8500061035156,420.8033142089844,430.3621520996094,418.0801086425781,426.9521179199219,419.76751708984375,423.9007568359375,417.83447265625,424.01666259765625,411.92327880859375
458.0986111111111,417.56666666666666,425.2097222222222,408.7027777777778,425.80277777777775,418.0708333333333,444.82222222222225,407.2111111111111,451.62083333333334,410.32916666666665,430.0541666666667,425.59166666666664,443.2986111111111,417.0472222222222,429.97515869140625,430.2427673339844,430.4775390625,430.6861877441406,430.8739318847656,431.04473876953125
449.8025207519531,418.2699890136719,430.1863708496094,420.04278564453125,429.652099609375,423.2820739746094,433.6383361816406,420.6993103027344,435.2413635253906,419.4929504394531,431.3720703125,423.5675354003906,432.6882629394531,422.5700988769531,430.5823059082031,425.6783752441406,429.87701416015625,427.569091796875,435.4239501953125,422.74609375
444.82222222222225,407.2111111111111,451.62083333333334,410.32916666666665,430.0541666666667,425.59166666666664,443.2986111111111,417.0472222222222,427.65416666666664,405.3013888888889,441.21805555555557,416.35,457.6652777777778,416.96805555555557,429.7610778808594,429.7037658691406,429.646484375,429.58917236328125,429.5318603515625,429.47454833984375
441.3292236328125,414.7094421386719,441.4241027832031,418.8126220703125,435.69854736328125,423.6136169433594,432.4424743652344,421.72442626953125,429.05865478515625,421.72064208984375,431.8491516113281,423.3130187988281,437.7220764160156,423.47943115234375,432.4823303222656,425.17218017578125,432.35784912109375,422.6490173339844,434.6897277832031,433.4136962890625
